year_month,ods_code,vmp_snomed_code,vmp_product_name,total_quantity
2021-04-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2021-04-01,RWF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2021-04-01,RWY,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2021-04-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2021-04-01,RXF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2021-04-01,REM,33500000000000000,Pitolisant 18mg tablets,930
2021-04-01,RHQ,33500000000000000,Pitolisant 18mg tablets,180
2021-04-01,RJ1,33500000000000000,Pitolisant 18mg tablets,2160
2021-04-01,RM3,33500000000000000,Pitolisant 18mg tablets,99
2021-04-01,RRK,33500000000000000,Pitolisant 18mg tablets,180
2021-04-01,RTD,33500000000000000,Pitolisant 18mg tablets,866
2021-04-01,RTR,33500000000000000,Pitolisant 18mg tablets,1260
2021-04-01,RWE,33500000000000000,Pitolisant 18mg tablets,30
2021-04-01,RXC,33500000000000000,Pitolisant 18mg tablets,240
2021-04-01,REM,33500000000000000,Pitolisant 4.5mg tablets,120
2021-04-01,RJ1,33500000000000000,Pitolisant 4.5mg tablets,180
2021-04-01,RJE,33500000000000000,Pitolisant 4.5mg tablets,30
2021-04-01,RM3,33500000000000000,Pitolisant 4.5mg tablets,14
2021-04-01,RWE,33500000000000000,Pitolisant 4.5mg tablets,120
2021-04-01,RXC,33500000000000000,Pitolisant 4.5mg tablets,30
2021-04-01,RXW,33500000000000000,Pitolisant 4.5mg tablets,30
2019-05-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1800
2019-05-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-05-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,15480
2019-05-01,RET,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2340
2019-05-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2019-05-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,900
2019-05-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,21960
2019-05-01,RJE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-05-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-05-01,RM2,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-05-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,8280
2019-05-01,RMP,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2019-05-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2019-05-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2340
2019-05-01,RRK,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-05-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-05-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,8460
2019-05-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5400
2019-05-01,RW3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2019-05-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2019-05-01,RWD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-05-01,RWY,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-05-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3600
2019-05-01,RXC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2019-03-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2019-03-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-03-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,14400
2019-03-01,RET,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3420
2019-03-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2019-03-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3420
2019-03-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,35100
2019-03-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-03-01,RM2,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-03-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,10980
2019-03-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-03-01,RQ3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-03-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-03-01,RR8,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-03-01,RRK,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-03-01,RRV,395522003,Sodium oxybate 500mg/ml oral solution sugar free,6660
2019-03-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-03-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2019-03-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5754
2019-03-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1260
2019-03-01,RWD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-03-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-03-01,RWF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-03-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3600
2019-03-01,RXC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1260
2019-03-01,RXT,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2019-04-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-04-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2019-04-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2019-04-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,19440
2019-04-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2019-04-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3240
2019-04-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-04-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,21780
2019-04-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-04-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4320
2019-04-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2019-04-01,RQ3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-04-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2019-04-01,RR8,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-04-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-04-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,7920
2019-04-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,900
2019-04-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2019-04-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2019-04-01,RXF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2019-02-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2019-02-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2019-02-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,12960
2019-02-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-02-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2019-02-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2019-02-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,16020
2019-02-01,RJE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-02-01,RM2,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-02-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3600
2019-02-01,RMP,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2340
2019-02-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3240
2019-02-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-02-01,RR8,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-02-01,RRK,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-02-01,RRV,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3420
2019-02-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-02-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4680
2019-02-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5040
2019-02-01,RW3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,900
2019-02-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4320
2019-02-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-02-01,RXC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-01-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2019-01-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-01-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-01-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,17280
2019-01-01,RET,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-01-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2019-01-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2019-01-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-01-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,29700
2019-01-01,RJE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-01-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-01-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5040
2019-01-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4500
2019-01-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2019-01-01,RR8,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2019-01-01,RRK,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-01-01,RRV,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2019-01-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-01-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2019-01-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2019-01-01,RW3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2019-01-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-01-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-01-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4140
2019-01-01,RXC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-01-01,RXF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2019-05-01,RJ1,33500000000000000,Pitolisant 18mg tablets,1590
2019-05-01,RTD,33500000000000000,Pitolisant 18mg tablets,970
2019-05-01,RTR,33500000000000000,Pitolisant 18mg tablets,1946
2019-05-01,RWE,33500000000000000,Pitolisant 18mg tablets,60
2019-05-01,RJ1,33500000000000000,Pitolisant 4.5mg tablets,90
2019-05-01,RTR,33500000000000000,Pitolisant 4.5mg tablets,20
2019-03-01,REM,33500000000000000,Pitolisant 18mg tablets,360
2019-03-01,RGM,33500000000000000,Pitolisant 18mg tablets,21
2019-03-01,RJ1,33500000000000000,Pitolisant 18mg tablets,1500
2019-03-01,RTD,33500000000000000,Pitolisant 18mg tablets,660
2019-03-01,RTR,33500000000000000,Pitolisant 18mg tablets,1550
2019-03-01,RWE,33500000000000000,Pitolisant 18mg tablets,180
2019-03-01,RGM,33500000000000000,Pitolisant 4.5mg tablets,30
2019-03-01,RJ1,33500000000000000,Pitolisant 4.5mg tablets,120
2019-03-01,RTR,33500000000000000,Pitolisant 4.5mg tablets,180
2019-03-01,RWE,33500000000000000,Pitolisant 4.5mg tablets,420
2019-04-01,REM,33500000000000000,Pitolisant 18mg tablets,450
2019-04-01,RGM,33500000000000000,Pitolisant 18mg tablets,69
2019-04-01,RJ1,33500000000000000,Pitolisant 18mg tablets,840
2019-04-01,RJE,33500000000000000,Pitolisant 18mg tablets,60
2019-04-01,RTD,33500000000000000,Pitolisant 18mg tablets,540
2019-04-01,RTR,33500000000000000,Pitolisant 18mg tablets,1170
2019-04-01,RVJ,33500000000000000,Pitolisant 18mg tablets,30
2019-04-01,RWE,33500000000000000,Pitolisant 18mg tablets,120
2019-04-01,REM,33500000000000000,Pitolisant 4.5mg tablets,153
2019-04-01,RJ1,33500000000000000,Pitolisant 4.5mg tablets,120
2019-04-01,RWE,33500000000000000,Pitolisant 4.5mg tablets,270
2019-02-01,REM,33500000000000000,Pitolisant 18mg tablets,270
2019-02-01,RJ1,33500000000000000,Pitolisant 18mg tablets,870
2019-02-01,RTD,33500000000000000,Pitolisant 18mg tablets,1250
2019-02-01,RTR,33500000000000000,Pitolisant 18mg tablets,1800
2019-02-01,RWE,33500000000000000,Pitolisant 18mg tablets,120
2019-02-01,RGM,33500000000000000,Pitolisant 4.5mg tablets,30
2019-02-01,RJ1,33500000000000000,Pitolisant 4.5mg tablets,60
2019-02-01,RWE,33500000000000000,Pitolisant 4.5mg tablets,120
2019-01-01,REM,33500000000000000,Pitolisant 18mg tablets,270
2019-01-01,RJ1,33500000000000000,Pitolisant 18mg tablets,540
2019-01-01,RJE,33500000000000000,Pitolisant 18mg tablets,30
2019-01-01,RTD,33500000000000000,Pitolisant 18mg tablets,400
2019-01-01,RTR,33500000000000000,Pitolisant 18mg tablets,1710
2019-01-01,RWE,33500000000000000,Pitolisant 18mg tablets,30
2019-01-01,REM,33500000000000000,Pitolisant 4.5mg tablets,72
2019-01-01,RGM,33500000000000000,Pitolisant 4.5mg tablets,17
2019-01-01,RJ1,33500000000000000,Pitolisant 4.5mg tablets,60
2019-01-01,RJE,33500000000000000,Pitolisant 4.5mg tablets,154
2019-01-01,RTR,33500000000000000,Pitolisant 4.5mg tablets,150
2019-01-01,RWE,33500000000000000,Pitolisant 4.5mg tablets,240
2021-06-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2021-06-01,RWF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2021-06-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,13680
2021-06-01,RWY,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2021-06-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2021-06-01,REF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2021-06-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3420
2021-06-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,10260
2021-06-01,RM2,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2021-06-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5400
2021-06-01,RK5,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2021-06-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2021-06-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4320
2021-06-01,RQ3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2021-06-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2021-06-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2021-06-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2021-06-01,RRV,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2021-06-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5580
2021-06-01,RR8,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2021-06-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,38880
2021-06-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2021-06-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2021-06-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3600
2021-06-01,RXV,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2021-06-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2021-06-01,RMP,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2021-06-01,RWE,33500000000000000,Pitolisant 18mg tablets,30
2021-06-01,REM,33500000000000000,Pitolisant 18mg tablets,1320
2021-06-01,RXC,33500000000000000,Pitolisant 18mg tablets,240
2021-06-01,RTR,33500000000000000,Pitolisant 18mg tablets,1740
2021-06-01,RHQ,33500000000000000,Pitolisant 18mg tablets,180
2021-06-01,RM3,33500000000000000,Pitolisant 18mg tablets,282
2021-06-01,RRV,33500000000000000,Pitolisant 18mg tablets,180
2021-06-01,RTD,33500000000000000,Pitolisant 18mg tablets,1740
2021-06-01,RJ1,33500000000000000,Pitolisant 18mg tablets,1590
2021-06-01,RPC,33500000000000000,Pitolisant 4.5mg tablets,3
2021-06-01,RM3,33500000000000000,Pitolisant 4.5mg tablets,176
2021-06-01,RJ1,33500000000000000,Pitolisant 4.5mg tablets,330
2020-03-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-03-01,RBA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-03-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2020-03-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-03-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,566
2020-03-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,34020
2020-03-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3420
2020-03-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2020-03-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2020-03-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,52020
2020-03-01,RJE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-03-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-03-01,RM2,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2020-03-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,-314280
2020-03-01,RMP,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-03-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1800
2020-03-01,RQ3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2020-03-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3060
2020-03-01,RT3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,900
2020-03-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2020-03-01,RTE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2880
2020-03-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,10620
2020-03-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2880
2020-03-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1200
2020-03-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-03-01,RWY,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2020-03-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,6480
2019-12-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-12-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1800
2019-12-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2019-12-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,412
2019-12-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,18000
2019-12-01,RET,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2019-12-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2019-12-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2019-12-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,900
2019-12-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,28080
2019-12-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-12-01,RM2,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2019-12-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,8280
2019-12-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3060
2019-12-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3060
2019-12-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2019-12-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2019-12-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5400
2019-12-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2019-12-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2019-12-01,RWY,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2019-12-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-04-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-04-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2020-04-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-04-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,14220
2020-04-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2020-04-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2700
2020-04-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,27360
2020-04-01,RJE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-04-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,9000
2020-04-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3060
2020-04-01,RQ3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-04-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2160
2020-04-01,RR8,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-04-01,RT3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-04-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2520
2020-04-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4320
2020-04-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3960
2020-04-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1980
2020-04-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-04-01,RXF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2020-04-01,RXT,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2020-05-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-05-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-05-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-05-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,14040
2020-05-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,900
2020-05-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3780
2020-05-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2020-05-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,25560
2020-05-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-05-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,9180
2020-05-01,RMP,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-05-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,3780
2020-05-01,RQ6,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2020-05-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2880
2020-05-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1800
2020-05-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1260
2020-05-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-05-01,RWF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-05-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-02-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-02-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2020-02-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2020-02-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,390
2020-02-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,11520
2020-02-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2020-02-01,RHM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,5940
2020-02-01,RHQ,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2020-02-01,RJ1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,26820
2020-02-01,RK9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
2020-02-01,RM3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,6120
2020-02-01,RMP,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2020-02-01,RPC,395522003,Sodium oxybate 500mg/ml oral solution sugar free,4320
2020-02-01,RR1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2880
2020-02-01,RRK,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2020-02-01,RT3,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-02-01,RTD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1800
2020-02-01,RTH,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2340
2020-02-01,RTR,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1620
2020-02-01,RWA,395522003,Sodium oxybate 500mg/ml oral solution sugar free,2880
2020-02-01,RWD,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1440
2020-02-01,RWE,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2020-02-01,RWF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-02-01,RWY,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1080
2020-02-01,RX1,395522003,Sodium oxybate 500mg/ml oral solution sugar free,1800
2020-01-01,RA9,395522003,Sodium oxybate 500mg/ml oral solution sugar free,-360
2020-01-01,RBS,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2020-01-01,RCF,395522003,Sodium oxybate 500mg/ml oral solution sugar free,180
2020-01-01,RCU,395522003,Sodium oxybate 500mg/ml oral solution sugar free,360
2020-01-01,REM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,18360
2020-01-01,RET,395522003,Sodium oxybate 500mg/ml oral solution sugar free,720
2020-01-01,RGM,395522003,Sodium oxybate 500mg/ml oral solution sugar free,540
